14935	4455	2015-01-01	0000-00-00	BWR	0	0	0	0	0	0	0	0	0	1
14936	4455	2015-01-01	0000-00-00	BWS	0	0	0	0	0	0	0	0	0	1
14937	4455	2015-01-01	0000-00-00	BXE	0	0	0	0	0	0	0	0	0	1
11502	1	1989-01-01	0000-00-00	TT	1	0	1	0	0	0	0	0	1	1
36701	4331	2013-01-01	0000-00-00	CO-IN	0	1	0	0	1	0	0	0	0	0
91000	4331	0000-00-00	0000-00-00	AERO	0	1	0	0	1	0	0	0	0	1
91003	4331	0000-00-00	0000-00-00	ELITE	0	1	0	0	1	0	0	0	0	1
14545	4331	2011-02-01	0000-00-00	ELITE	1	1	0	0	1	0	0	0	1	1
14544	4331	2011-02-01	0000-00-00	URBAN	1	1	0	0	1	0	0	0	1	1
36700	4331	2012-01-01	0000-00-00	MY	1	1	0	0	1	0	0	0	1	1
14315	1033	2001-01-01	2009-12-31	DT Series	1	0	1	0	0	0	0	0	1	1
14496	4391	2005-01-01	0000-00-00	SERIE 6	0	0	1	0	0	0	0	0	1	0
14591	128	1982-01-01	1998-12-31	1-Series	0	0	1	0	0	0	0	0	1	0
14237	128	2002-01-01	2011-12-31	FURGOVAN Box	0	1	0	0	0	0	0	0	1	0
14656	128	1994-01-01	2004-12-31	4-Series	0	0	1	0	0	0	0	0	1	0
14236	128	2006-07-01	0000-00-00	MARRUA	0	1	0	0	0	0	0	0	1	0
14235	128	2005-01-01	0000-00-00	MARRUA Pickup	0	1	0	0	0	0	0	0	1	0
14657	128	1994-01-01	2004-12-31	5-Series	0	0	1	0	0	0	0	0	1	0
14595	128	2000-04-01	2012-06-30	6-Series	0	0	1	0	0	0	0	0	1	0
36535	128	1982-01-01	1985-09-30	TX	0	1	0	0	0	0	0	0	0	0
14600	128	1993-05-01	2012-06-30	7-Series	0	0	1	0	0	0	0	0	1	0
14602	128	1997-07-01	2011-12-31	8-Series	0	0	1	0	0	0	0	0	1	0
36663	128	2005-03-01	0000-00-00	8-Series Bus	0	0	1	0	0	0	0	0	1	0
14603	128	2003-10-01	2011-12-31	9-Series	0	0	1	0	0	0	0	0	1	0
37047	128	2003-10-01	0000-00-00	9-Series Bus	0	0	1	0	0	0	0	0	1	0
14604	128	2012-01-01	0000-00-00	10-Series	0	0	1	0	0	0	0	0	1	0
37048	128	2003-04-01	0000-00-00	10-Series Bus	0	0	1	0	0	0	0	0	1	0
36664	128	0000-00-00	0000-00-00	12-Series Bus	0	0	1	0	0	0	0	0	1	0
14605	128	2004-08-01	2011-12-31	13-Series	0	0	1	0	0	0	0	0	1	0
14606	128	2012-01-01	0000-00-00	14-Series	0	0	1	0	0	0	0	0	1	0
36662	128	2005-03-01	0000-00-00	15-Series Bus	0	0	1	0	0	0	0	0	1	0
36668	128	2012-01-01	0000-00-00	17-Series Bus	0	0	1	0	0	0	0	0	1	0
38281	128	2005-01-01	0000-00-00	27-Series-Bus	0	0	1	0	0	0	0	0	0	0
37014	128	2016-01-01	0000-00-00	ARMORED	0	0	1	0	0	0	0	0	1	0
37016	128	2016-01-01	0000-00-00	MICROBUS	0	0	1	0	0	0	0	0	1	0
36661	128	1992-01-01	2001-08-31	STARK	0	0	1	0	0	0	0	0	1	0
