1118	56	408	LÖBRO	1367471	0	LÖBRO
1118	197	409	LPR	1073030065	0	LPR
1018	4600	417	LYNXauto	274221	0	LYNXauto
918	4773	431	MDR	1070531305	0	MDR
1118	121	437	METELLI	1073450054	0	METELLI
1118	94	438	METZGER	575879	0	METZGER
1118	144	439	MEYLE	2301523	0	MEYLE
1118	4653	484	ODM-MULTIPARTS	1072901433	0	ODM-MULTIPARTS
1118	129	488	OPTIMAL	3023229	0	OPTIMAL
1118	4690	501	PASCAL	1073154234	0	PASCAL
617	4558	502	PATRON	1070199160	0	PATRON
917	4686	527	PROFIT	1073022863	0	PROFIT
1118	4520	528	PROTECHNIC	1069553362	0	PROTECHNIC
818	4339	532	QUATTRO FRENI	72762	0	QUATTRO FRENI
1118	492	541	RCA FRANCE	1072307016	0	RCA FRANCE
1118	23	556	RUVILLE	4251262	0	RUVILLE
1118	297	569	sbs	1072822328	0	sbs
618	225	573	SCT Germany	4313791	0	SCT Germany
1118	50	586	SKF	2040289	0	SKF
1118	110	588	SNR	2245152	0	SNR
1118	1	599	SPIDAN	5647087	0	SPIDAN
518	433	605	STATIM	1673795	0	STATIM
1118	4758	615	TALOSA	1072517459	0	TALOSA
1118	301	629	TOPRAN	3641291	0	TOPRAN
418	4472	631	TrakMotive	932193	0	TrakMotive
518	4772	633	TRIALLI	865212	0	TRIALLI
1118	155	659	URW	112624	0	URW
1118	162	660	VAICO	1071898276	0	VAICO
617	4894	700	ZEKKERT	1068310229	0	ZEKKERT
1118	221	7	ACDelco	2478802	0	ACDelco
1118	4364	10	ACKOJAP	859578	0	ACKOJAP
1118	317	25	AKRON-MALÒ	1071685908	0	AKRON-MALÒ
1118	180	28	ALCO FILTER	1375660	0	ALCO FILTER
1118	146	34	AMC Filter	4841680	0	AMC Filter
1118	4337	70	AUTOMOTOR France	2248540	0	AUTOMOTOR France
1118	4280	74	AVS AUTOPARTS	1927015	0	AVS AUTOPARTS
1118	4702	108	BOSS FILTERS	1070471357	0	BOSS FILTERS
918	405	145	CAUTEX	1073232047	0	CAUTEX
1118	43	150	CHAMPION	1416238	0	CHAMPION
1118	163	153	CLEAN FILTERS	2258331	0	CLEAN FILTERS
718	437	164	CoopersFiaam	1071617465	0	CoopersFiaam
1118	4334	169	CSV electronic parts	1950772	0	CSV electronic parts
1018	4396	184	DIAMAX	1071788702	0	DIAMAX
816	4868	196	DONALDSON	1071440365	0	DONALDSON
1017	4948	201	Dr!ve+	1073723050	0	Dr!ve+
718	4838	265	FI.BA	1072885477	0	FI.BA
614	4659	266	FIL FILTER	1070971294	0	FIL FILTER
1118	256	267	FILTRON	3011047	0	FILTRON
1118	4581	272	FLEETGUARD	1071163309	0	FLEETGUARD
818	59	279	FRAM	3394961	0	FRAM
1118	313	286	FRIGAIR	1073628104	0	FRIGAIR
1118	4663	312	GOODWILL	1071358835	0	GOODWILL
1118	81	328	HENGST FILTER	966594	0	HENGST FILTER
1118	4689	356	JC PREMIUM	1071142313	0	JC PREMIUM
918	4378	361	JS ASAKASHI	1073629694	0	JS ASAKASHI
1118	387	378	KLAXCAR FRANCE	1071198952	0	KLAXCAR FRANCE
1118	305	382	K&N Filters	1071225218	0	K&N Filters
1118	34	383	KNECHT	3206979	0	KNECHT
1118	432	384	KOLBENSCHMIDT	1070083361	0	KOLBENSCHMIDT
918	4546	387	KRAFT AUTOMOTIVE	710219	0	KRAFT AUTOMOTIVE
718	4973	414	LUCAS FILTERS	1067070583	0	LUCAS FILTERS
1118	4	423	MANN-FILTER	4136393	0	MANN-FILTER
718	218	433	MECAFILTER	2636672	0	MECAFILTER
1118	462	440	MFILTER	1072274859	0	MFILTER
1118	249	441	MGA	492519	0	MGA
1118	4470	445	MISFAT	1900266	0	MISFAT
1118	490	462	MULLER FILTER	937291	0	MULLER FILTER
318	4944	491	OREX	1070383022	0	OREX
218	4996	499	PARKER RACOR	1072681055	0	PARKER RACOR
1118	63	504	PE Automotive	4457753	0	PE Automotive
818	38	529	PURFLUX	5691968	0	PURFLUX
518	4848	530	PZL SEDZISZOW	1073241909	0	PZL SEDZISZOW
1118	4630	563	SAKURA Automotive	1070970447	0	SAKURA Automotive
1118	4768	585	SIVENTO	1068749359	0	SIVENTO
1118	142	590	SOFIMA	1073168810	0	SOFIMA
218	92	591	SogefiPro	918228	0	SogefiPro
518	4348	597	SpeedMate	834583	0	SpeedMate
1118	4011	619	TECNECO FILTERS	1070616584	0	TECNECO FILTERS
818	91	620	TECNOCAR	3904503	0	TECNOCAR
1118	137	652	UFI	1073523882	0	UFI
618	364	655	UNIFLUX FILTERS	2217567	0	UNIFLUX FILTERS
918	4275	684	WE PARTS	1072369575	0	WE PARTS
1118	482	686	WEEN	1070274774	0	WEEN
1118	324	691	WIX FILTERS	302934	0	WIX FILTERS
1118	68	701	ZF	1627984	0	ZF
1118	4814	705	1A FIRST AUTOMOTIVE	1072862690	0	1A FIRST AUTOMOTIVE
