12422	24322
15475	39497
7180	37640
7180	7806
7181	7805
7724	7807
7182	7806
7183	7805
7184	7807
7185	7806
7186	7805
7187	7807
7188	7806
7179	7805
7195	7808
7196	7809
7197	7810
7199	7808
7200	7809
7201	7810
7203	7809
7204	7810
7198	7808
7202	7808
7205	7808
15131	38144
14952	38046
14952	38047
15000	38046
15000	38047
11308	24081
11309	24081
11310	24081
11311	24081
11315	24084
11312	24084
11313	24082
11313	24083
11314	24084
11325	24082
11325	24083
11329	24084
15122	38140
14958	37987
14958	37988
14958	37978
14958	37982
14960	37980
14959	37979
14959	37981
14959	37983
14959	37984
14967	38005
14977	38011
14968	38006
14953	37973
14966	38004
14962	37986
14963	37989
14964	37990
14965	37991
14965	37985
14976	38010
14978	38012
14969	38012
14969	38007
14957	37974
14957	37977
14974	38008
14975	38009
14973	38007
14973	38015
14951	37975
14951	37976
14951	37972
14990	38025
14988	38023
14992	38030
14991	38029
14979	38016
14989	38024
14989	38026
14984	38018
14961	38017
14993	38031
14993	38032
14985	38019
14985	38021
14987	38022
14986	38021
15006	38073
14981	38027
15007	38074
15007	38075
15008	38076
15009	38074
15015	38081
15015	38087
15016	38081
15010	38085
15010	38086
15011	38076
15011	38074
15020	38085
15020	38086
15012	38080
15013	38081
15014	38082
15019	38084
15018	38083
15017	38082
14997	38034
14997	38035
14997	38037
14997	38036
14998	38036
14996	38033
14999	38037
14999	38041
15001	38037
15001	38041
15001	38040
15005	38044
15002	38042
15004	38043
15003	38042
14800	37713
14800	37714
14802	37715
14802	37716
14740	37678
14732	37654
14732	37658
14732	37655
14732	37659
14732	37656
14732	37660
14732	37657
14725	37647
14725	37642
14812	37717
14813	37718
14813	37719
14733	37661
14733	37662
14726	37643
14739	37676
14739	37677
14706	37642
14706	37720
14706	37721
14706	37722
14706	37723
14707	37728
14707	37720
14707	37721
14742	37686
14742	37687
14814	37729
14814	37730
14814	37732
14814	37731
14814	37733
14815	37734
14744	37690
14744	37691
14744	37735
14744	37692
14817	37736
14817	37737
14845	37736
14845	37737
14734	37663
14734	37665
14734	37664
14727	37648
14727	37644
14741	37679
14741	37680
14821	37779
14821	37780
14717	37791
14717	37793
14717	37792
14717	37794
14717	37797
14743	37688
14743	37689
14710	37738
14710	37739
14710	37740
14710	37741
14735	37669
14735	37666
14735	37670
14735	37671
14735	37667
14735	37668
14728	37650
14728	37695
14730	37651
14730	37681
14730	37682
14730	37683
14818	37745
14818	37742
14818	37746
14818	37743
14818	37744
14711	37750
14711	37755
14711	37756
14711	37758
14745	37693
14745	37694
14736	37672
14736	37684
14729	37646
14729	37652
14846	37782
14846	37781
14716	37784
14716	37788
14716	37785
14716	37783
14716	37789
14716	37786
14716	37790
14716	37787
14737	37673
14737	37674
14738	37675
14738	37685
14731	37653
14820	37761
14820	37762
14820	37763
14712	37759
14712	37760
14713	37766
14713	37768
14713	37767
14714	37709
14714	37710
14714	37771
14714	37711
14715	37772
14715	37774
14715	37706
14715	37712
14715	37708
14715	37775
14715	37776
14767	37702
14822	37798
14823	37799
14823	37800
14823	37801
14764	37696
14764	37697
14765	37802
14765	37698
14765	37699
14771	37704
14771	37705
14771	37703
14771	37808
14771	37807
14768	37804
14768	37805
14768	37806
14766	37700
14766	37701
9101	22545
9101	22544
9101	24085
9101	24086
9101	24087
9101	24088
9101	22551
9101	22550
9101	33572
9101	33576
9101	33574
9101	33573
9101	33568
9101	33569
9101	33570
9101	33571
9101	33575
9101	22552
12782	33926
9102	22546
9102	24089
9102	24090
9102	33827
9102	33828
9102	22553
9104	22549
9104	22548
9104	24094
9104	24095
9104	24096
9104	24097
9104	22555
9103	22547
9103	24088
9103	24091
9103	24092
9103	33832
9103	33829
9103	33831
9103	22554
12780	33317
12781	33317
9967	23579
9967	23585
9967	23590
9967	23594
9967	23598
9967	23601
9967	23605
9967	23608
9967	34723
9967	23615
9967	23619
9967	23622
9967	34713
9967	23626
9967	34714
9967	23630
9967	34715
9967	23632
9967	34716
9967	23635
9967	34717
9967	23637
9967	34718
9967	23641
9967	34719
9967	23644
9967	23645
9967	23649
9967	34720
9967	23652
9967	23653
9967	23657
9967	34721
9967	23659
9967	34722
9967	34691
9967	34692
9967	34693
9967	34694
9967	23664
9967	34696
9967	23668
9967	34697
9967	34698
9967	34699
9967	23670
9967	34700
9967	23672
9967	34701
9967	34702
9967	34703
9967	23675
9967	34704
9967	23677
9967	34705
9967	34706
9967	34707
9967	34708
9967	34709
9967	34710
9967	34711
9967	36752
9967	36753
9967	23681
9967	36754
9967	23684
9967	23686
9967	35828
9967	35829
9967	35830
9967	35831
9967	35832
9967	35833
9967	23689
9967	35843
9967	23690
9967	35844
9967	23694
9967	35848
9967	23696
9967	35849
9967	23699
9967	35850
9967	23702
9967	35851
9967	23706
9967	35852
9967	23709
9967	23710
9967	23715
9967	35853
9967	23718
9967	23719
9967	35854
9967	35855
9967	35856
9967	35857
9967	35858
9967	35859
9967	35860
9967	35861
9967	35862
9967	35863
9967	35864
9967	35865
9967	35866
9967	35867
9967	35868
9967	35869
9967	23725
9967	35885
9967	35886
9967	35887
9967	35888
9967	35889
9967	35890
9967	35891
9967	23732
9967	23733
8143	43684
8143	43685
8143	43686
8143	43690
8143	43691
8143	43763
8143	43694
8143	43695
8143	43759
8143	43693
8143	43696
8143	43709
8143	43697
8143	43760
8143	43698
8143	43710
8143	43699
8143	43701
8143	43761
8143	43764
8143	43702
8143	43703
8143	43711
8143	43704
8143	43712
8143	43705
8143	43765
8143	43713
8143	43706
8143	43766
8143	43707
8143	43714
8143	43688
8143	43708
8143	43767
8143	43689
8143	43762
8143	43687
8143	22718
8143	22719
8143	22720
8143	22721
8143	22722
8143	22723
8143	22724
8143	22725
8143	22726
8143	22727
8143	22728
8143	22729
8143	22730
8143	22731
8143	22732
8143	22733
8143	22734
8143	22735
8143	22736
8143	22737
8143	22738
8143	22739
8143	22740
8143	22741
8143	22742
8143	22743
8143	22744
8143	22745
8143	22746
8143	22747
8143	22748
8143	22749
8143	22750
8143	22751
8143	22752
8143	22753
8143	22754
8143	22755
8143	22756
8143	34741
8143	22757
8143	34742
8143	34743
8143	22758
8143	22759
8143	22760
8143	22761
8143	34744
8143	22762
8143	22763
8143	34745
8143	22764
8143	22765
8143	22766
8143	34746
8143	22767
8143	22768
8143	22769
8143	34747
8143	22770
8143	22771
8143	22772
8143	22773
8143	34748
8143	22774
8143	22775
8143	22776
8143	34749
8143	22777
8143	22778
8143	22779
8143	22780
8143	34750
8143	22781
8143	22782
8143	34751
8143	22783
8143	22784
8143	22785
8143	22786
8143	34752
8143	22787
8143	34753
8143	34754
8143	22788
8143	22789
8143	22790
8143	22791
8143	22792
8143	22793
8143	22794
8143	34733
8143	34724
8143	34725
8143	22795
8143	34734
8143	34735
8143	22796
8143	22797
8143	34726
8143	22798
8143	22799
8143	22800
8143	34736
8143	22801
8143	22802
8143	34727
8143	22803
8143	22804
8143	22805
8143	34737
8143	22806
8143	22807
8143	34728
8143	22808
8143	34738
8143	34739
8143	22809
8143	34729
8143	34730
8143	22810
8143	22811
8143	34740
8143	22812
8143	22813
8143	22814
8143	22863
8143	22864
8143	22865
8143	22866
8143	36739
8143	22867
8143	22868
8143	22869
8143	22870
8143	22871
8143	22872
8143	22873
8143	22874
8143	36740
8143	35894
8143	35895
8143	22875
8143	22876
8143	22877
8143	35896
8143	22878
8143	22879
8143	35897
8143	22880
8143	22881
8143	35898
8143	22882
8143	35899
8143	22883
8143	22884
8143	22885
8143	35902
8143	22886
8143	22887
8143	35903
8143	22888
8143	22889
8143	22890
8143	22891
8143	35904
8143	22892
8143	22893
8143	35905
8143	22894
8143	22895
8143	22896
8143	22897
8143	35906
8143	22898
8143	22899
8143	35907
8143	22900
8143	22901
8143	22902
8143	22903
8143	35908
8143	22904
8143	22905
8143	22906
8143	22907
8143	22908
8143	36741
8143	35909
8143	22909
8143	36742
8143	35910
8143	35911
8143	35912
8143	22910
8143	35913
8143	35914
8143	22911
8143	35915
8143	35917
8143	22912
8143	22913
8143	35918
8143	35919
8143	35920
8143	22914
8143	22915
8143	22916
8143	35921
8143	22917
8143	22918
8143	35922
8143	22919
8143	22920
8143	22921
8143	35923
8143	22922
8143	22923
8143	35924
8143	22924
8143	22925
8143	35925
8143	22926
8143	22927
8143	35926
8143	22928
8143	22929
8143	22815
8143	22816
8143	22817
8143	22818
8143	22819
8143	22820
8143	22821
8143	22822
8143	22823
8143	22824
8143	22825
8143	22826
8143	22827
8143	22828
8143	22829
8143	22830
8143	22831
8143	22832
8143	22833
8143	22834
8143	22835
8143	22836
8143	22837
8143	22838
8143	22839
8143	22840
8143	22841
8143	22842
8143	22843
8143	22844
8143	22845
8143	22846
8143	22847
8143	22848
8143	22849
8143	22850
8143	22851
8143	22852
8143	22853
8143	22854
8143	22855
8143	22856
8143	22857
8143	22858
8143	22859
8143	22860
8143	22861
8143	22862
8143	22930
8143	22931
8143	22932
8143	22933
8143	22934
8143	22935
8143	22936
8143	22937
8143	22938
8143	22939
8143	22940
8143	22941
8143	22942
8143	22943
8143	22944
8143	22945
8143	22946
8143	22947
8143	22948
8143	22949
8143	22950
8143	22951
8143	22952
8143	22953
8143	22954
8143	22955
8143	22956
8143	22957
16722	44517
16722	44518
16722	44519
16722	44520
16722	44521
16722	44522
16722	44523
16722	44524
16722	44525
16722	44526
16722	44527
16722	44528
16722	44529
16722	44530
16722	44531
16722	44532
16722	44533
16722	44534
16722	44535
16722	44536
16722	44537
16722	44538
16722	44539
16722	44540
16722	44541
16722	44542
16722	44543
16722	44544
16722	44545
16722	44546
16722	44547
16722	44548
16722	44549
16722	44550
16722	44551
16722	44552
16722	44553
16722	44554
16722	44555
16722	44556
16722	44557
16722	44558
16722	44559
16722	44560
16722	44561
16722	44562
16722	44563
16722	44564
16722	44565
16722	44566
16722	44567
16722	44568
16722	44569
16722	44570
16722	44571
16722	44572
16722	44573
16722	44574
16722	44575
16722	44576
16722	44577
16722	44578
16722	44579
16722	44580
16722	44581
16722	44582
16722	44583
16722	44584
16722	44585
16722	44586
16722	44587
16722	44588
16722	44589
16722	44590
16722	44591
16722	44592
16722	44593
16722	44594
16722	44595
16722	44596
16722	44597
16722	44598
16722	44599
16722	44600
16722	44601
16722	44602
16722	44603
16722	44604
16722	44605
16722	44606
16722	44607
16722	44608
16722	44609
16722	44610
16722	44611
16722	44612
16722	44613
16722	44614
16722	44615
16722	44616
16722	44617
16722	44618
16722	44619
16722	44620
16722	44621
16722	44622
16722	44623
16722	44624
16722	44625
16722	44626
16722	44627
16722	44628
16722	44629
16722	44630
16722	44631
16722	44632
16722	44633
16722	44634
16722	44635
16722	44636
16722	44637
16722	44638
16722	44639
16722	44640
16722	44641
16722	44642
16722	44643
16722	44644
16722	44645
16722	44646
16722	44647
16722	44648
16722	44649
16722	44650
16722	44651
16722	44652
16722	44653
16722	44654
16722	44655
16722	44656
16722	44657
16722	44658
16722	44659
16722	44660
16722	43873
16722	43885
16722	43874
16722	43886
16722	43875
16722	43887
16722	43876
16722	43888
9369	43687
9369	43716
9369	43768
9369	43769
9369	43770
9369	43772
9369	43773
9369	43771
9369	43774
9369	43717
9369	43718
9369	43719
9369	43720
9369	22967
9369	22966
9369	22968
9369	22959
9369	22965
9369	22964
9369	22963
9369	22962
9369	22961
9369	22958
9369	22960
9369	22975
9369	22974
9369	22973
9369	22972
9369	22969
9369	22970
9369	22971
16723	44661
16723	44662
16723	44663
16723	44664
16723	44665
16723	44666
16723	44667
16723	44668
16723	44669
16723	44670
16723	44671
16723	44672
16723	44673
16723	44674
16723	44675
16723	44676
16723	44677
16723	44678
16723	44679
16723	44680
16723	44681
16723	44682
16723	44683
16723	44684
16723	44685
16723	44686
16723	44687
16723	44688
16723	44689
16723	44690
16723	44691
16723	44692
16723	44693
16723	44694
16723	44695
16723	44696
16723	44697
16723	44698
16723	44699
16723	44700
16723	44701
16723	44702
16723	44703
16723	44704
16723	44705
16723	44706
16723	44707
16723	44708
16723	44709
16723	44710
16723	44711
16723	44712
16723	44713
16723	44714
16723	44715
16723	44716
16723	44717
16723	44718
16723	44719
16723	44720
16723	44721
16723	44722
16723	44723
16723	44724
16723	44725
16723	44726
16723	44727
16723	44728
16723	44729
16723	44730
16723	44731
16723	44732
16723	44733
16723	44734
16723	44735
16723	44736
16723	44737
16723	44738
16723	44739
16723	44740
16723	44741
16723	44742
16723	44743
16723	44744
16723	44745
16723	44746
16723	44747
16723	44748
16723	44749
16723	44750
16723	44751
16723	44752
16723	44753
16723	44754
16723	44755
16723	44756
16723	44757
16723	44758
16723	44759
16723	44760
16723	44761
16723	44762
16723	44763
16723	44764
16723	44765
16723	44766
16723	44767
16723	44768
16723	44769
16723	44770
16723	44771
16723	44772
16723	44773
16723	44774
16723	44775
16723	44776
16723	44777
16723	44778
16723	44779
16723	44780
16723	44781
16723	44782
16723	44783
16723	44784
16723	44785
16723	44786
16723	44787
16723	44788
16723	44789
16723	44790
16723	44791
16723	44792
16723	44793
16723	44794
16723	44795
16723	44796
16723	44797
16723	44798
16723	44799
16723	44800
16723	44801
16723	44802
16723	44803
16723	44804
16723	43877
16723	43889
16723	43878
16723	43890
16723	43879
16723	43891
16723	43880
16723	43892
8144	43721
8144	43722
8144	43775
8144	43723
8144	43724
8144	43733
8144	43734
8144	43776
8144	43777
8144	43778
8144	43735
8144	43725
8144	43736
8144	43726
8144	43737
8144	43780
8144	43727
8144	43738
8144	43779
8144	43728
8144	43729
8144	43781
8144	43739
8144	43730
8144	43740
8144	43782
8144	43783
8144	43731
8144	43784
8144	43732
8144	43741
8144	43742
8144	43743
8144	22976
8144	22977
8144	22978
8144	22979
8144	22980
8144	22981
8144	22982
8144	22983
8144	22984
8144	22985
8144	22986
8144	22987
8144	22988
8144	22989
8144	22990
8144	22991
8144	22992
8144	22993
8144	23034
8144	34772
8144	22994
8144	22995
8144	34773
