6199	14887	AA1UA100	1
6200	14887	AA1UAR00	1
6466	14887	AA1VF100	1
6467	14913	AA4ZA1WC	1
6468	14913	AA4ZA1XC	1
6469	14913	AA4ZA100	1
6315	14890	AA5WA1YC	0
6318	14890	AA5WA100	0
6470	14890	AA5ZA100	1
6471	14865	AE5WA1YC	0
6472	14865	AE5WA1ZE	0
6473	14865	AE5ZA1VC	1
6474	14865	AE5ZA1WC	1
6475	14865	AE5ZA1YC	1
6476	14865	AE5ZA1ZE 150	1
6477	14865	AE5ZA1ZE	0
6478	14865	AE5ZA100	1
6228	14888	AR2UF1VC	0
6229	14888	AR2UF1WC	0
6230	14888	AR2UF8MC	0
6231	14888	AR2UF8VC	0
6232	14888	AR2UF8WC	0
6233	14888	AR2UFRMC	0
6241	14888	AR2UF100	0
6242	14888	AR2UF800	0
6243	14888	AR2UFR00	0
6479	14888	AR2PB1YC	1
6480	14888	AR2PF1YC	0
6481	14888	AR2XL1WC	1
6482	14888	AR2XL1XC	1
6483	14888	AR2XL1YC	1
6484	14888	AR2XL8WC	1
6485	14888	AR2XLRMA	1
6486	14869	AR4ZA1YC	1
6488	14872	AR5ZA1YC	1
6269	14889	ARA5VF1XC	1
6270	14889	ARAVF1VC	1
6271	14889	ARAVF1WC	1
6272	14889	ARAVF1YC	1
6279	14889	ARAVF100	1
6489	14889	ARAXL1XC	1
6490	14889	ARAXL1YC	1
6491	14889	ARAXLRMC	1
6492	14889	ARAXL100	1
5999	14879	AS1RF6KB	1
6000	14879	AS1RF6NF	1
6001	14879	AS1RF6QC	1
6002	14879	AS1RF6TG	1
6003	14879	AS1RF800	1
6004	14879	AS1RF8KB	1
6005	14879	AS1RF8NF	1
6006	14879	AS1RF8PA	1
6007	14879	AS1RF8QC	1
6008	14879	AS1RF8TG	1
6009	14879	AS1RFRKB	1
6010	14879	AS1RFRPA	1
6107	14884	AS2TG8KB	1
6108	14884	AS2TG1TG	1
6109	14884	AS2TG1VC	1
6110	14884	AS2TG1VE	1
6111	14884	AS2TG1WC	1
6112	14884	AS2TG8PA	1
6113	14884	AS2TG8QC	1
6114	14884	AS2TG8TG	1
6115	14884	AS2TG8VC	1
6116	14884	AS2TG8VE	1
6117	14884	AS2TG8WC	1
6118	14884	AS2TGRKB	1
6119	14884	AS2TGRPA	1
6120	14884	AS2TG100	1
6121	14884	AS2TG800	1
6493	14884	AS2RW1VC	1
6494	14884	AS2RW8VC	1
6495	14884	AS2RW1XC	1
6496	14884	AS2RW1YC	1
6497	14884	AS2UF8MC	0
6498	14884	AS2UFRMC	0
6499	14884	AS2UFRPA	0
6500	14884	AS2XL1WC	1
6501	14884	AS2XL1XC 120	1
6502	14884	AS2XL1XC	1
6503	14884	AS2XL8MA	1
6504	14884	AS2XL8WC	1
6505	14884	AS2XLRMA	1
6506	14884	AS2XLRMC	1
6507	14873	AS3UF1VC	0
6508	14873	AS3UF1WC	0
6509	14873	AS3UF8VC	0
6510	14873	AS3UF8WC	0
6511	14873	AS3UF100	0
6512	14873	AS3UF800	0
6750	14873	AS3PL1YU	0
6393	14893	AS5ZL1YG	1
6513	14893	AS5PA1YC	1
6514	14893	AS5PB1XC	1
6515	14893	AS5PB1YC	1
6516	14893	AS5PE1YC	0
6517	14893	AS5PF1YC	0
6518	14893	AS5PL1YL	1
6519	14893	AS5VF1VC	1
6520	14893	AS5VF1WC	1
6521	14893	AS5VF1XC	1
6522	14893	AS5VF1YC	1
6523	14893	AS5VF1ZE	1
6524	14893	AS5VF100	1
6525	14893	AS5XL1XC 150	1
6526	14893	AS5XL1XC	1
6527	14893	AS5PL1YG	1
6528	14893	AS5XL1YC	1
6529	14893	AS5XL100	1
6530	14893	AS5ZA1YC	1
6531	14893	AS5XL1YC 150	1
6751	14893	AS5PL1YL	0
6532	14874	B0E5ZA1VC	1
6533	14874	B0E5ZA1WC	1
6534	14874	B0E5ZA1XC	1
6535	14874	B0E5ZA1YC	1
6536	14874	B0E5ZA1ZE	1
6537	14874	B0E5ZA100	1
6538	14875	B0S5VF1VC	1
6539	14875	B0S5VF1WC	1
6540	14875	B0S5VF1XC	1
6541	14875	B0S5VF1YC	1
6542	14875	B0S5VF1ZE	1
6543	14875	B0S5VF100	1
6544	14875	B0S5XL1XC	1
6545	14875	B0S5XL1YC	1
6546	14876	B1A0TE1TG	1
6547	14876	B1A0TE8TG	1
6548	14876	B1A0TE1VC	1
6549	14876	B1A0TE1VE	1
6550	14876	B1A0TE8VE	1
6551	14876	B1A0TE1WC	1
6552	14876	B1A0TE100	1
6553	14876	B1A0TE800	1
6554	14876	B1A0TER00	1
6555	14876	B1A0UA1TG	1
6556	14876	B1A0UA1VC	1
6557	14876	B1A0UA1VE	1
6558	14876	B1A0UA1WC	1
6559	14876	B1A0UA8TG	1
6560	14876	B1A0UA8VE	1
6561	14876	B1A0UA100	1
6562	14876	B1A0UA800	1
6563	14876	B1A0UAR00	1
6564	14876	B1A1UA1TG	1
6565	14876	B1A1UA1VC	1
6566	14876	B1A1UA1VE	1
6567	14876	B1A1UA1WC	1
6568	14876	B1A1UA100	1
6569	14876	B1A1UAR00	1
6570	14877	B1S2TG1VC	1
6571	14877	B1S2TG1WC	1
6572	14877	B1S2TG100	1
6573	14877	B1S2TG800	1
6574	14877	B1S2TGR00	1
6575	14877	B1S2XL1XC	1
6576	14877	B1S3UF1VC	0
6577	14877	B1S3UF1WC	0
6578	14877	B1S3UF100	0
6579	14877	B1S3UF800	0
6580	14877	B1S3UFR00	0
