16522	28174
16519	28173
16520	28173
16523	28175
16524	28173
16525	28176
16526	28177
19735	17202
19736	17202
19701	17203
19733	17204
19734	17204
19737	17205
19738	17205
19739	17206
19740	17206
19860	31641
19861	31638
19857	31638
21621	31638
19858	6350
19859	6348
19863	6348
19862	6348
19864	6350
19865	6531
19943	6348
19944	6350
19866	21131
19867	31644
19868	30293
19887	6350
19885	26992
19886	21131
21019	21131
21009	21131
19888	21131
23382	30293
19889	21119
19890	21131
19891	21131
21582	21131
19892	21130
19893	21119
21010	21119
19894	30293
20532	30293
21559	21131
21620	21131
21013	21119
23519	21119
21622	30293
19895	21131
19896	21119
21011	21119
21623	21119
20490	30293
19897	21119
21624	21119
21014	18971
21625	21119
21579	21132
21580	21132
19898	21132
21581	21132
19899	21119
19900	21119
21012	21119
21015	21119
23378	30765
21016	21119
23379	30765
23380	30767
23381	30768
21607	31644
21608	21131
21609	21119
21610	21131
21611	21119
21612	30293
21613	30293
21614	21119
21615	30293
21616	21119
21005	17203
21007	17203
21006	18347
21008	18347
21017	21119
21018	21119
21617	21119
21618	21119
21619	30765
20338	24478
20330	7047
20332	7047
20331	24478
20333	24478
20328	24478
20329	24478
20327	30708
20334	24478
20335	24478
20336	24478
20337	24478
20326	24478
15072	27635
12725	24321
12728	24321
12724	24321
12726	24321
12727	24321
12729	24321
12748	17242
12750	17242
12749	17242
12716	16875
12717	16875
12715	16875
12718	16875
12719	16875
12720	16875
12721	16875
9500	10812
9501	10812
9502	10808
9498	10809
9499	10809
22243	10812
9503	10812
9504	10808
9505	10809
9506	10809
9508	10812
9509	10812
9512	20616
9513	20616
9516	20617
9517	10577
9518	10577
9507	10809
22244	10809
9510	10812
9511	10812
9514	20616
9515	20616
9519	10577
9520	10577
9523	20617
9524	10577
9521	10812
9522	20616
9525	10577
9526	20618
9529	20618
9527	20619
9530	20619
9528	20620
9531	20620
9532	20618
9535	20618
9533	20619
9536	20619
9534	20620
9537	20620
9538	20618
9539	20618
9540	20619
9541	20619
9542	20620
9543	20620
9544	20622
9545	20622
12209	20618
12213	20618
12210	20619
12214	20619
