2776	AMERICAN A	0	AMERICAN AUSTIN	0	0	0	0	0	0	0	0
2777	AMERICAN B	0	AMERICAN BANTAM	0	0	0	0	0	0	0	0
758	AMF	0	AMERICANMOTORS(FORD)	0	0	0	0	0	0	0	0
708	AMG	1	AMG	0	0	0	0	0	0	0	0
3634	AMK	1	AMK	0	0	0	0	0	0	0	0
5082	AMK automo	1	AMK automotive	0	0	0	0	0	0	0	0
2762	AMMANN	0	AMMANN	0	0	0	0	0	0	0	0
1862	AMORT	1	AMORTEX	0	0	0	0	0	0	0	0
4469	AMPRI	1	AMPRI	0	0	0	0	0	0	0	0
4489	AMW	0	AMW	0	1	0	0	0	0	0	1
3526	ANADOL	0	ANADOL	1	0	0	0	0	0	0	0
2847	ANCHI	0	ANCHI	1	0	0	0	0	0	0	0
3241	ANCO	1	ANCO	0	0	0	0	0	0	0	0
3971	ANDORIA	0	ANDORIA	1	0	0	0	0	0	0	0
4303	ANDRENIEMA	1	Andre Niermann	0	0	0	0	0	0	0	0
2848	ANFINI	0	ANFINI	1	0	0	0	0	0	0	0
3181	ANGLI	1	ANGLI	0	0	0	0	0	0	0	0
5061	ANKA	1	ANKA	0	0	0	0	0	0	0	0
742	ANSA	1	ANSA	0	0	0	0	0	0	0	0
4858	ANTIFUITE	1	ANTIFUITE RADIA	0	0	0	0	0	0	0	0
60012	ANVELOPE	1	ANVELOPE	0	0	0	0	0	0	0	0
3209	ANVIS	1	ANVIS France	0	0	0	0	0	0	0	0
680	A.P.	1	A.P.	0	0	0	0	0	0	0	0
2705	AP	1	AP	0	0	0	0	0	0	0	0
3429	AP AUTOMOT	1	AP Automotive Prod.	0	0	0	0	0	0	0	0
1483	APAL	0	APAL	0	0	0	0	0	0	0	0
2593	APEC	1	APEC braking	0	0	0	0	0	0	0	0
3331	APEX	1	APEX	0	0	0	0	0	0	0	0
4695	APPIA	0	APPIA MOTORCYCLES	0	0	0	0	0	0	0	0
3258	APPROVED G	1	APPROVED GREEN	0	0	0	0	0	0	0	0
2524	APRILIA	0	APRILIA	0	0	0	0	0	0	0	0
